0.05165996	0.1882404	0.1989698	0.07992928
0.06223134	0.1692516	0.2237372	0.04721063
0.1811106	0.007648958	0.182167	0.1608369
0.164815	0.1752817	0.1371943	0.03179822
0.07076882	0.08896774	0.1319355	0.1391499
0.2119388	0.142616	0.01047462	0.2395686
0.1959196	0.09016572	0.03383004	0.1068529
0.1287484	0.1072844	0.2443636	0.09920809
0.224759	0.2333568	0.04322256	0.0764193
0.2060066	0.1148187	0.06374453	0.1574939
0.1383688	0.1460004	0.2292022	0.07798403
0.21173	0.2018077	0.1069643	0.1238185
0.2449395	0.04708625	0.1349929	0.1377104
0.01207735	0.1396525	0.08271965	0.1471111
0.2423298	0.2241181	0.2418892	0.1529923
0.03253804	0.2030121	0.2489918	0.1172027
0.08375788	0.008047936	0.1182578	0.2499829
0.07221859	0.2127987	0.2054164	0.2248648
0.2206402	0.1819467	0.02691351	0.04841377
0.1468121	0.1550714	0.1231729	0.07671167
0.1992633	0.08182019	0.1207727	0.09043551
0.04394113	0.22681	0.1844562	0.2381538
0.003448259	0.1639587	0.1660564	0.2304523
0.02402904	0.01915085	0.08713192	0.04134518
0.02152677	0.02999605	0.1772158	0.04551931
0.1317828	0.03191533	0.003681526	0.1837943
0.003854329	0.2058758	0.07461973	0.2256754
0.1791229	0.06685021	0.04178857	0.01901062
0.07709812	0.1685687	0.1383933	0.05230915
0.1173758	0.03670741	0.1295818	0.1695116
0.1459866	0.0348719	0.1628254	0.1450196
0.2155962	0.03490752	0.1259851	0.1969904
0.144702	0.1612662	0.02591156	0.203006
0.1137922	0.00209552	0.08385477	0.1855311
0.158	0.1909681	0.1273634	0.2455028
0.08751351	0.191688	0.07005601	0.09193812
0.2072445	0.03532525	0.1066971	0.2423255
0.08817063	0.1588766	0.1606188	0.2263741
0.02563245	0.04715204	0.1689135	0.05147218
0.1675296	0.1770454	0.1856877	0.2463229
0.2103571	0.2101509	0.05891585	0.2035312
0.209688	0.01622082	0.1876182	0.1132511
0.192593	0.08307698	0.1446914	0.22213
0.05730837	0.2312105	0.07438669	0.2444478
0.1727528	0.1001968	0.2232485	0.1379843
0.1161998	0.2356	0.1123151	0.116148
0.007587976	0.1246973	0.1480316	0.1874335
0.08995119	0.04845233	0.1615757	0.2229245
0.1597943	0.01199548	0.07037097	0.1468144
0.2335048	0.1772493	0.1649408	0.1770871
0.05437716	0.2262925	0.08824364	0.1789892
0.190432	0.2168628	0.2374385	0.02413269
0.1458369	0.1603372	0.009682889	0.2240046
0.01908652	0.04905491	0.1273451	0.1892979
0.1202351	0.1628017	0.006841487	0.1922782
0.05061821	0.08460187	0.01821246	0.05307136
0.156952	0.1627439	0.2005187	0.1763653
0.009626164	0.2277291	0.1865344	0.1101579
0.07430837	0.03188506	0.2258819	0.08948056
0.1284076	0.1636915	0.224781	0.1709397
0.2141145	0.1242527	0.1221599	0.1048014
0.09007324	0.216724	0.08069895	0.1607672
0.01027207	0.004561809	0.05795331	0.2430292
